Date - MST,Measure Names,Measure Values
08/11/2016 00:00:00,Other,143.666666667
09/11/2016 00:00:00,Other,137.666666667
10/11/2016 00:00:00,Other,132
11/11/2016 00:00:00,Other,130.416666667
12/11/2016 00:00:00,Other,130.708333333
13/11/2016 00:00:00,Other,124
14/11/2016 00:00:00,Other,126.333333333
15/11/2016 00:00:00,Other,129
16/11/2016 00:00:00,Other,124
17/11/2016 00:00:00,Other,127.333333333
18/11/2016 00:00:00,Other,126.708333333
19/11/2016 00:00:00,Other,128.166666667
20/11/2016 00:00:00,Other,129.833333333
21/11/2016 00:00:00,Other,123.75
22/11/2016 00:00:00,Other,124
23/11/2016 00:00:00,Other,123.916666667
24/11/2016 00:00:00,Other,110.916666667
25/11/2016 00:00:00,Other,115.375
26/11/2016 00:00:00,Other,115.583333333
27/11/2016 00:00:00,Other,111.416666667
28/11/2016 00:00:00,Other,115.458333333
29/11/2016 00:00:00,Other,125.791666667
30/11/2016 00:00:00,Other,124.375
01/12/2016 00:00:00,Other,121.666666667
02/12/2016 00:00:00,Other,116
03/12/2016 00:00:00,Other,118.583333333
04/12/2016 00:00:00,Other,115.583333333
05/12/2016 00:00:00,Other,118.791666667
06/12/2016 00:00:00,Other,119.375
07/12/2016 00:00:00,Other,119.125
08/12/2016 00:00:00,Other,119.208333333
09/12/2016 00:00:00,Other,112
10/12/2016 00:00:00,Other,112.333333333
11/12/2016 00:00:00,Other,109.916666667
12/12/2016 00:00:00,Other,113.708333333
13/12/2016 00:00:00,Other,128.958333333
14/12/2016 00:00:00,Other,128
15/12/2016 00:00:00,Other,116.833333333
16/12/2016 00:00:00,Other,112.75
17/12/2016 00:00:00,Other,127.541666667
18/12/2016 00:00:00,Other,116.291666667
19/12/2016 00:00:00,Other,117
20/12/2016 00:00:00,Other,125.166666667
21/12/2016 00:00:00,Other,118.958333333
22/12/2016 00:00:00,Other,141.375
23/12/2016 00:00:00,Other,128.375
24/12/2016 00:00:00,Other,110.166666667
25/12/2016 00:00:00,Other,145.458333333
26/12/2016 00:00:00,Other,125.125
27/12/2016 00:00:00,Other,111
28/12/2016 00:00:00,Other,121.625
29/12/2016 00:00:00,Other,121.083333333
30/12/2016 00:00:00,Other,111.5
31/12/2016 00:00:00,Other,110.958333333
01/01/2017 00:00:00,Other,125
02/01/2017 00:00:00,Other,120
03/01/2017 00:00:00,Other,120
04/01/2017 00:00:00,Other,114.041666667
05/01/2017 00:00:00,Other,109.75
06/01/2017 00:00:00,Other,109
07/01/2017 00:00:00,Other,134.833333333
08/01/2017 00:00:00,Other,141
09/01/2017 00:00:00,Other,133.5
10/01/2017 00:00:00,Other,115.041666667
11/01/2017 00:00:00,Other,139.208333333
12/01/2017 00:00:00,Other,138.916666667
13/01/2017 00:00:00,Other,140.25
14/01/2017 00:00:00,Other,123.583333333
15/01/2017 00:00:00,Other,128.833333333
16/01/2017 00:00:00,Other,119.041666667
17/01/2017 00:00:00,Other,116.125
18/01/2017 00:00:00,Other,148.458333333
19/01/2017 00:00:00,Other,122.625
20/01/2017 00:00:00,Other,114.458333333
21/01/2017 00:00:00,Other,113.291666667
22/01/2017 00:00:00,Other,113
23/01/2017 00:00:00,Other,116.25
24/01/2017 00:00:00,Other,107
25/01/2017 00:00:00,Other,114.416666667
26/01/2017 00:00:00,Other,114.416666667
27/01/2017 00:00:00,Other,108.916666667
28/01/2017 00:00:00,Other,141.916666667
29/01/2017 00:00:00,Other,154.833333333
30/01/2017 00:00:00,Other,126.583333333
31/01/2017 00:00:00,Other,108.041666667
01/02/2017 00:00:00,Other,103
02/02/2017 00:00:00,Other,106.5
03/02/2017 00:00:00,Other,111.875
04/02/2017 00:00:00,Other,112.666666667
05/02/2017 00:00:00,Other,112
06/02/2017 00:00:00,Other,121.708333333
07/02/2017 00:00:00,Other,108.125
08/02/2017 00:00:00,Other,107.25
09/02/2017 00:00:00,Other,106.666666667
10/02/2017 00:00:00,Other,131.541666667
11/02/2017 00:00:00,Other,117.625
12/02/2017 00:00:00,Other,123.125
13/02/2017 00:00:00,Other,121.416666667
14/02/2017 00:00:00,Other,121.875
15/02/2017 00:00:00,Other,121.333333333
16/02/2017 00:00:00,Other,121
17/02/2017 00:00:00,Other,121
18/02/2017 00:00:00,Other,123.208333333
19/02/2017 00:00:00,Other,120
20/02/2017 00:00:00,Other,117.083333333
21/02/2017 00:00:00,Other,116.625
22/02/2017 00:00:00,Other,107
23/02/2017 00:00:00,Other,103
24/02/2017 00:00:00,Other,105.5
25/02/2017 00:00:00,Other,107.083333333
26/02/2017 00:00:00,Other,103
27/02/2017 00:00:00,Other,105.208333333
28/02/2017 00:00:00,Other,107.5
01/03/2017 00:00:00,Other,100.916666667
02/03/2017 00:00:00,Other,119.916666667
03/03/2017 00:00:00,Other,120.375
04/03/2017 00:00:00,Other,112.833333333
05/03/2017 00:00:00,Other,131.791666667
06/03/2017 00:00:00,Other,121.458333333
07/03/2017 00:00:00,Other,130.791666667
08/03/2017 00:00:00,Other,144.791666667
09/03/2017 00:00:00,Other,121.125
10/03/2017 00:00:00,Other,123.208333333
11/03/2017 00:00:00,Other,117.708333333
12/03/2017 00:00:00,Other,108
13/03/2017 00:00:00,Other,108.291666667
14/03/2017 00:00:00,Other,107.791666667
15/03/2017 00:00:00,Other,107
16/03/2017 00:00:00,Other,110.541666667
17/03/2017 00:00:00,Other,110.875
18/03/2017 00:00:00,Other,115.208333333
19/03/2017 00:00:00,Other,117.833333333
20/03/2017 00:00:00,Other,123.625
21/03/2017 00:00:00,Other,125.875
22/03/2017 00:00:00,Other,122.166666667
23/03/2017 00:00:00,Other,117.833333333
24/03/2017 00:00:00,Other,111.791666667
25/03/2017 00:00:00,Other,111.75
26/03/2017 00:00:00,Other,107.333333333
27/03/2017 00:00:00,Other,113.958333333
28/03/2017 00:00:00,Other,130.416666667
29/03/2017 00:00:00,Other,137
30/03/2017 00:00:00,Other,114.083333333
31/03/2017 00:00:00,Other,111.75
01/04/2017 00:00:00,Other,107.541666667
02/04/2017 00:00:00,Other,111.541666667
03/04/2017 00:00:00,Other,119.166666667
04/04/2017 00:00:00,Other,128.666666667
05/04/2017 00:00:00,Other,125.416666667
06/04/2017 00:00:00,Other,118.666666667
07/04/2017 00:00:00,Other,110
08/04/2017 00:00:00,Other,114.166666667
09/04/2017 00:00:00,Other,110
10/04/2017 00:00:00,Other,113.958333333
11/04/2017 00:00:00,Other,146.833333333
12/04/2017 00:00:00,Other,119.666666667
13/04/2017 00:00:00,Other,113.166666667
14/04/2017 00:00:00,Other,113.958333333
15/04/2017 00:00:00,Other,164.5
16/04/2017 00:00:00,Other,146.25
17/04/2017 00:00:00,Other,155
18/04/2017 00:00:00,Other,142.375
19/04/2017 00:00:00,Other,123.333333333
20/04/2017 00:00:00,Other,131.791666667
21/04/2017 00:00:00,Other,125.208333333
22/04/2017 00:00:00,Other,159.625
23/04/2017 00:00:00,Other,176.583333333
24/04/2017 00:00:00,Other,170.291666667
25/04/2017 00:00:00,Other,170.375
26/04/2017 00:00:00,Other,173.333333333
27/04/2017 00:00:00,Other,136.916666667
28/04/2017 00:00:00,Other,134.375
29/04/2017 00:00:00,Other,135.916666667
30/04/2017 00:00:00,Other,120.958333333
01/05/2017 00:00:00,Other,109.083333333
02/05/2017 00:00:00,Other,135.958333333
03/05/2017 00:00:00,Other,127.125
04/05/2017 00:00:00,Other,110.625
05/05/2017 00:00:00,Other,125.375
06/05/2017 00:00:00,Other,108.791666667
07/05/2017 00:00:00,Other,108.791666667
08/05/2017 00:00:00,Other,104
09/05/2017 00:00:00,Other,104
10/05/2017 00:00:00,Other,108.583333333
11/05/2017 00:00:00,Other,109
12/05/2017 00:00:00,Other,114.458333333
13/05/2017 00:00:00,Other,112.791666667
14/05/2017 00:00:00,Other,111.791666667
15/05/2017 00:00:00,Other,118.291666667
16/05/2017 00:00:00,Other,119.875
17/05/2017 00:00:00,Other,122.958333333
18/05/2017 00:00:00,Other,119.5
19/05/2017 00:00:00,Other,107.708333333
20/05/2017 00:00:00,Other,113.958333333
21/05/2017 00:00:00,Other,114.5
22/05/2017 00:00:00,Other,115.5
23/05/2017 00:00:00,Other,113.375
24/05/2017 00:00:00,Other,112.625
25/05/2017 00:00:00,Other,112.791666667
26/05/2017 00:00:00,Other,112.541666667
27/05/2017 00:00:00,Other,111.875
28/05/2017 00:00:00,Other,133.375
29/05/2017 00:00:00,Other,161.25
30/05/2017 00:00:00,Other,173.291666667
31/05/2017 00:00:00,Other,175
01/06/2017 00:00:00,Other,147.291666667
02/06/2017 00:00:00,Other,131.791666667
03/06/2017 00:00:00,Other,132.166666667
04/06/2017 00:00:00,Other,133
05/06/2017 00:00:00,Other,133
06/06/2017 00:00:00,Other,133.375
07/06/2017 00:00:00,Other,136.625
08/06/2017 00:00:00,Other,135.041666667
09/06/2017 00:00:00,Other,124.125
10/06/2017 00:00:00,Other,120.125
11/06/2017 00:00:00,Other,112.583333333
12/06/2017 00:00:00,Other,113.791666667
13/06/2017 00:00:00,Other,114.25
14/06/2017 00:00:00,Other,116
15/06/2017 00:00:00,Other,120.583333333
16/06/2017 00:00:00,Other,117.25
17/06/2017 00:00:00,Other,112.375
18/06/2017 00:00:00,Other,110.916666667
19/06/2017 00:00:00,Other,108.416666667
20/06/2017 00:00:00,Other,128.333333333
21/06/2017 00:00:00,Other,112
22/06/2017 00:00:00,Other,105.583333333
23/06/2017 00:00:00,Other,119.041666667
24/06/2017 00:00:00,Other,120.541666667
25/06/2017 00:00:00,Other,113.458333333
26/06/2017 00:00:00,Other,124.5
27/06/2017 00:00:00,Other,162.791666667
28/06/2017 00:00:00,Other,166.958333333
29/06/2017 00:00:00,Other,162.041666667
30/06/2017 00:00:00,Other,162.833333333
01/07/2017 00:00:00,Other,165.416666667
02/07/2017 00:00:00,Other,159.958333333
03/07/2017 00:00:00,Other,156.666666667
04/07/2017 00:00:00,Other,163.083333333
05/07/2017 00:00:00,Other,158.666666667
06/07/2017 00:00:00,Other,146.5
07/07/2017 00:00:00,Other,140.958333333
08/07/2017 00:00:00,Other,129
09/07/2017 00:00:00,Other,124.583333333
10/07/2017 00:00:00,Other,150.75
11/07/2017 00:00:00,Other,156.291666667
12/07/2017 00:00:00,Other,159.291666667
13/07/2017 00:00:00,Other,136
14/07/2017 00:00:00,Other,115.583333333
15/07/2017 00:00:00,Other,117.333333333
16/07/2017 00:00:00,Other,123.833333333
17/07/2017 00:00:00,Other,135.708333333
18/07/2017 00:00:00,Other,118.25
19/07/2017 00:00:00,Other,116.166666667
20/07/2017 00:00:00,Other,111.875
21/07/2017 00:00:00,Other,114.375
22/07/2017 00:00:00,Other,116.416666667
23/07/2017 00:00:00,Other,122.75
24/07/2017 00:00:00,Other,121.708333333
25/07/2017 00:00:00,Other,125.5
26/07/2017 00:00:00,Other,119.166666667
27/07/2017 00:00:00,Other,112.75
28/07/2017 00:00:00,Other,115.083333333
29/07/2017 00:00:00,Other,118.541666667
30/07/2017 00:00:00,Other,113.791666667
31/07/2017 00:00:00,Other,117.958333333
01/08/2017 00:00:00,Other,122.5
02/08/2017 00:00:00,Other,133
03/08/2017 00:00:00,Other,129.541666667
04/08/2017 00:00:00,Other,124.75
05/08/2017 00:00:00,Other,133.25
06/08/2017 00:00:00,Other,127.625
07/08/2017 00:00:00,Other,126
08/08/2017 00:00:00,Other,127.75
09/08/2017 00:00:00,Other,121.375
10/08/2017 00:00:00,Other,120.041666667
11/08/2017 00:00:00,Other,112.125
12/08/2017 00:00:00,Other,123.833333333
13/08/2017 00:00:00,Other,113.791666667
14/08/2017 00:00:00,Other,111.5
15/08/2017 00:00:00,Other,119.375
16/08/2017 00:00:00,Other,121.791666667
17/08/2017 00:00:00,Other,123
18/08/2017 00:00:00,Other,135.25
19/08/2017 00:00:00,Other,135.833333333
20/08/2017 00:00:00,Other,164.083333333
21/08/2017 00:00:00,Other,135.875
22/08/2017 00:00:00,Other,156.708333333
23/08/2017 00:00:00,Other,157.125
24/08/2017 00:00:00,Other,149.541666667
25/08/2017 00:00:00,Other,141.125
26/08/2017 00:00:00,Other,140.625
27/08/2017 00:00:00,Other,139.333333333
28/08/2017 00:00:00,Other,138.625
29/08/2017 00:00:00,Other,141.291666667
30/08/2017 00:00:00,Other,142.5
31/08/2017 00:00:00,Other,134.791666667
01/09/2017 00:00:00,Other,138.875
02/09/2017 00:00:00,Other,134.416666667
03/09/2017 00:00:00,Other,150.333333333
04/09/2017 00:00:00,Other,149.041666667
05/09/2017 00:00:00,Other,153.583333333
06/09/2017 00:00:00,Other,166.666666667
07/09/2017 00:00:00,Other,137.541666667
08/09/2017 00:00:00,Other,136.5
09/09/2017 00:00:00,Other,146.333333333
10/09/2017 00:00:00,Other,192.041666667
11/09/2017 00:00:00,Other,213.416666667
12/09/2017 00:00:00,Other,205.041666667
13/09/2017 00:00:00,Other,198
14/09/2017 00:00:00,Other,199.166666667
15/09/2017 00:00:00,Other,190.958333333
16/09/2017 00:00:00,Other,196.125
17/09/2017 00:00:00,Other,214.916666667
18/09/2017 00:00:00,Other,226
19/09/2017 00:00:00,Other,210.625
20/09/2017 00:00:00,Other,223.625
21/09/2017 00:00:00,Other,212.375
22/09/2017 00:00:00,Other,224.5
23/09/2017 00:00:00,Other,234
24/09/2017 00:00:00,Other,239
25/09/2017 00:00:00,Other,257
26/09/2017 00:00:00,Other,285
27/09/2017 00:00:00,Other,276.875
28/09/2017 00:00:00,Other,262.625
29/09/2017 00:00:00,Other,262.958333333
30/09/2017 00:00:00,Other,264
01/10/2017 00:00:00,Other,263.916666667
02/10/2017 00:00:00,Other,265.083333333
03/10/2017 00:00:00,Other,270.791666667
04/10/2017 00:00:00,Other,276.541666667
05/10/2017 00:00:00,Other,273.791666667
06/10/2017 00:00:00,Other,263
07/10/2017 00:00:00,Other,263
08/10/2017 00:00:00,Other,262.583333333
09/10/2017 00:00:00,Other,231.083333333
10/10/2017 00:00:00,Other,220.625
11/10/2017 00:00:00,Other,209.041666667
12/10/2017 00:00:00,Other,210
13/10/2017 00:00:00,Other,207.416666667
14/10/2017 00:00:00,Other,218.25
15/10/2017 00:00:00,Other,217.625
16/10/2017 00:00:00,Other,215.208333333
17/10/2017 00:00:00,Other,231.958333333
18/10/2017 00:00:00,Other,218
19/10/2017 00:00:00,Other,208.291666667
20/10/2017 00:00:00,Other,190.166666667
21/10/2017 00:00:00,Other,187.833333333
22/10/2017 00:00:00,Other,184.291666667
23/10/2017 00:00:00,Other,181.5
24/10/2017 00:00:00,Other,159.5
25/10/2017 00:00:00,Other,143.75
26/10/2017 00:00:00,Other,142.625
27/10/2017 00:00:00,Other,144
28/10/2017 00:00:00,Other,135.416666667
29/10/2017 00:00:00,Other,134.666666667
30/10/2017 00:00:00,Other,138.333333333
31/10/2017 00:00:00,Other,135
01/11/2017 00:00:00,Other,132.5
02/11/2017 00:00:00,Other,134.125
03/11/2017 00:00:00,Other,129.625
04/11/2017 00:00:00,Other,135.25
05/11/2017 00:00:00,Other,144
06/11/2017 00:00:00,Other,142.333333333
07/11/2017 00:00:00,Other,156.083333333
08/11/2017 00:00:00,Other,168.333333333
09/11/2017 00:00:00,Other,159.708333333
10/11/2017 00:00:00,Other,137.833333333
11/11/2017 00:00:00,Other,138.333333333
12/11/2017 00:00:00,Other,140.458333333
13/11/2017 00:00:00,Other,137.083333333
14/11/2017 00:00:00,Other,174.416666667
15/11/2017 00:00:00,Other,166.708333333
16/11/2017 00:00:00,Other,134.375
17/11/2017 00:00:00,Other,142.5
18/11/2017 00:00:00,Other,150.625
19/11/2017 00:00:00,Other,138.291666667
20/11/2017 00:00:00,Other,135.125
21/11/2017 00:00:00,Other,130.916666667
22/11/2017 00:00:00,Other,125.458333333
23/11/2017 00:00:00,Other,119.791666667
24/11/2017 00:00:00,Other,120.208333333
25/11/2017 00:00:00,Other,125
26/11/2017 00:00:00,Other,105.833333333
27/11/2017 00:00:00,Other,125
28/11/2017 00:00:00,Other,137.041666667
29/11/2017 00:00:00,Other,132.875
30/11/2017 00:00:00,Other,127.541666667
01/12/2017 00:00:00,Other,134.041666667
02/12/2017 00:00:00,Other,133.625
03/12/2017 00:00:00,Other,121
04/12/2017 00:00:00,Other,117.5
05/12/2017 00:00:00,Other,109.916666667
06/12/2017 00:00:00,Other,107.458333333
07/12/2017 00:00:00,Other,110.083333333
08/12/2017 00:00:00,Other,107.5
09/12/2017 00:00:00,Other,106.5
10/12/2017 00:00:00,Other,106.25
11/12/2017 00:00:00,Other,114.458333333
12/12/2017 00:00:00,Other,117.041666667
13/12/2017 00:00:00,Other,106.5
14/12/2017 00:00:00,Other,118
15/12/2017 00:00:00,Other,106.333333333
16/12/2017 00:00:00,Other,108
17/12/2017 00:00:00,Other,103
18/12/2017 00:00:00,Other,103
19/12/2017 00:00:00,Other,135.25
20/12/2017 00:00:00,Other,131.916666667
21/12/2017 00:00:00,Other,118.916666667
22/12/2017 00:00:00,Other,106.958333333
23/12/2017 00:00:00,Other,111.291666667
24/12/2017 00:00:00,Other,120.25
25/12/2017 00:00:00,Other,134.333333333
26/12/2017 00:00:00,Other,122.416666667
27/12/2017 00:00:00,Other,119.333333333
28/12/2017 00:00:00,Other,113.458333333
29/12/2017 00:00:00,Other,107.625
30/12/2017 00:00:00,Other,106
31/12/2017 00:00:00,Other,103.75
01/01/2018 00:00:00,Other,102
02/01/2018 00:00:00,Other,102
03/01/2018 00:00:00,Other,113
04/01/2018 00:00:00,Other,117.041666667
05/01/2018 00:00:00,Other,119.666666667
06/01/2018 00:00:00,Other,122.541666667
07/01/2018 00:00:00,Other,115
08/01/2018 00:00:00,Other,117.083333333
09/01/2018 00:00:00,Other,124.125
10/01/2018 00:00:00,Other,134.25
11/01/2018 00:00:00,Other,117.5
12/01/2018 00:00:00,Other,119.708333333
13/01/2018 00:00:00,Other,118.041666667
14/01/2018 00:00:00,Other,116.666666667
15/01/2018 00:00:00,Other,114.25
16/01/2018 00:00:00,Other,131.25
17/01/2018 00:00:00,Other,127.375
18/01/2018 00:00:00,Other,120
19/01/2018 00:00:00,Other,120
20/01/2018 00:00:00,Other,120
21/01/2018 00:00:00,Other,116.75
22/01/2018 00:00:00,Other,122
23/01/2018 00:00:00,Other,121.708333333
24/01/2018 00:00:00,Other,131
25/01/2018 00:00:00,Other,118.041666667
26/01/2018 00:00:00,Other,120.041666667
27/01/2018 00:00:00,Other,120.833333333
28/01/2018 00:00:00,Other,120
29/01/2018 00:00:00,Other,121.25
30/01/2018 00:00:00,Other,139.083333333
31/01/2018 00:00:00,Other,144.083333333
01/02/2018 00:00:00,Other,120.75
02/02/2018 00:00:00,Other,112.958333333
03/02/2018 00:00:00,Other,115.958333333
04/02/2018 00:00:00,Other,115.208333333
05/02/2018 00:00:00,Other,115.166666667
06/02/2018 00:00:00,Other,112.083333333
07/02/2018 00:00:00,Other,123.125
08/02/2018 00:00:00,Other,163.5
09/02/2018 00:00:00,Other,183.166666667
10/02/2018 00:00:00,Other,128.458333333
11/02/2018 00:00:00,Other,112.125
12/02/2018 00:00:00,Other,115.5
13/02/2018 00:00:00,Other,121.75
14/02/2018 00:00:00,Other,145.375
15/02/2018 00:00:00,Other,130.625
16/02/2018 00:00:00,Other,108.5
17/02/2018 00:00:00,Other,113.791666667
18/02/2018 00:00:00,Other,112.333333333
19/02/2018 00:00:00,Other,111
20/02/2018 00:00:00,Other,139
21/02/2018 00:00:00,Other,162.666666667
22/02/2018 00:00:00,Other,157
23/02/2018 00:00:00,Other,136.541666667
24/02/2018 00:00:00,Other,116.5
25/02/2018 00:00:00,Other,114
26/02/2018 00:00:00,Other,114
27/02/2018 00:00:00,Other,104.125
28/02/2018 00:00:00,Other,97.458333333
01/03/2018 00:00:00,Other,97.666666667
02/03/2018 00:00:00,Other,97.25
03/03/2018 00:00:00,Other,99.291666667
04/03/2018 00:00:00,Other,97
05/03/2018 00:00:00,Other,96
06/03/2018 00:00:00,Other,98.166666667
07/03/2018 00:00:00,Other,96.333333333
08/03/2018 00:00:00,Other,100.583333333
09/03/2018 00:00:00,Other,103.791666667
10/03/2018 00:00:00,Other,98.083333333
11/03/2018 00:00:00,Other,99.333333333
12/03/2018 00:00:00,Other,98
13/03/2018 00:00:00,Other,100.916666667
14/03/2018 00:00:00,Other,107.041666667
15/03/2018 00:00:00,Other,109.5
16/03/2018 00:00:00,Other,112.958333333
17/03/2018 00:00:00,Other,103.25
18/03/2018 00:00:00,Other,101
19/03/2018 00:00:00,Other,102.416666667
20/03/2018 00:00:00,Other,104
21/03/2018 00:00:00,Other,109.833333333
22/03/2018 00:00:00,Other,107.541666667
23/03/2018 00:00:00,Other,107.5
24/03/2018 00:00:00,Other,106.75
25/03/2018 00:00:00,Other,100.416666667
26/03/2018 00:00:00,Other,103.541666667
27/03/2018 00:00:00,Other,107.916666667
28/03/2018 00:00:00,Other,100
29/03/2018 00:00:00,Other,101.75
30/03/2018 00:00:00,Other,102.958333333
31/03/2018 00:00:00,Other,106.583333333
01/04/2018 00:00:00,Other,106.958333333
02/04/2018 00:00:00,Other,110.916666667
03/04/2018 00:00:00,Other,112.083333333
04/04/2018 00:00:00,Other,110.083333333
05/04/2018 00:00:00,Other,113.958333333
06/04/2018 00:00:00,Other,112.291666667
07/04/2018 00:00:00,Other,100.958333333
08/04/2018 00:00:00,Other,103.875
09/04/2018 00:00:00,Other,103.833333333
10/04/2018 00:00:00,Other,104.083333333
11/04/2018 00:00:00,Other,104.5
12/04/2018 00:00:00,Other,126.708333333
13/04/2018 00:00:00,Other,125.666666667
14/04/2018 00:00:00,Other,97
15/04/2018 00:00:00,Other,127.166666667
16/04/2018 00:00:00,Other,133.458333333
17/04/2018 00:00:00,Other,136.166666667
18/04/2018 00:00:00,Other,164.958333333
19/04/2018 00:00:00,Other,142.083333333
20/04/2018 00:00:00,Other,116.125
21/04/2018 00:00:00,Other,102
22/04/2018 00:00:00,Other,109.333333333
23/04/2018 00:00:00,Other,127.333333333
24/04/2018 00:00:00,Other,135.958333333
25/04/2018 00:00:00,Other,149.333333333
26/04/2018 00:00:00,Other,157.541666667
27/04/2018 00:00:00,Other,184.708333333
28/04/2018 00:00:00,Other,144.625
29/04/2018 00:00:00,Other,152.916666667
30/04/2018 00:00:00,Other,167.291666667
01/05/2018 00:00:00,Other,167.791666667
02/05/2018 00:00:00,Other,169.416666667
03/05/2018 00:00:00,Other,173.541666667
04/05/2018 00:00:00,Other,175.916666667
05/05/2018 00:00:00,Other,163.5
06/05/2018 00:00:00,Other,138.291666667
07/05/2018 00:00:00,Other,134.333333333
08/05/2018 00:00:00,Other,132.875
09/05/2018 00:00:00,Other,144.5
10/05/2018 00:00:00,Other,135.958333333
11/05/2018 00:00:00,Other,131.125
12/05/2018 00:00:00,Other,129.666666667
13/05/2018 00:00:00,Other,131.583333333
14/05/2018 00:00:00,Other,123.5
15/05/2018 00:00:00,Other,104.375
16/05/2018 00:00:00,Other,115.291666667
17/05/2018 00:00:00,Other,110.375
18/05/2018 00:00:00,Other,102.625
19/05/2018 00:00:00,Other,100.75
20/05/2018 00:00:00,Other,102
21/05/2018 00:00:00,Other,120.541666667
22/05/2018 00:00:00,Other,180.833333333
23/05/2018 00:00:00,Other,192
24/05/2018 00:00:00,Other,193.75
25/05/2018 00:00:00,Other,193
26/05/2018 00:00:00,Other,174.041666667
